farm_id,month,crop_yield_kg,fertilizer_used_kg,pesticide_cost,revenue_generated,yield_category,zone,crop_type,acreage,soil_type,installed_guardneer,install_date,farmer_name,farmer_phone,govt_subsidy_eligible,ph_level,salinity_ppm,EC,moisture_percent,organic_matter_percent,yield_per_acre,guardneer_effectiveness_score,profit_per_acre,liters_per_day_per_acre,irrigation_need_gap,reliability_score,soil_health_index
FARM_0015,2024-02-01,3065,17.6,425.63,21653.11,Medium,Mumbai,Soybean,3.3,Black,Yes,2024-03-10,Farmer_0015,9094244074,Yes,6.78,776,863,23.3,2.9,928.7878787878788,0.9790808663549374,6561.548484848486,1804.4871794871797,-14.807692307692308,91.21868131868132,-192.60999999999999
FARM_0015,2024-03-01,3209,19.9,530.09,26416.84,Medium,Mumbai,Soybean,3.3,Black,Yes,2024-03-10,Farmer_0015,9094244074,Yes,6.93,745,979,25.6,2.03,972.4242424242424,1.0250800979226735,8005.103030303031,1804.4871794871797,-14.807692307692308,91.21868131868132,-182.65099999999998
FARM_0015,2024-04-01,3196,17.3,472.64,37024.2,Medium,Mumbai,Soybean,3.3,Black,Yes,2024-03-10,Farmer_0015,9094244074,Yes,7.41,758,498,20.9,2.59,968.4848484848484,1.0209273895172528,11219.454545454546,1804.4871794871797,-14.807692307692308,91.21868131868132,-188.26300000000003
FARM_0015,2024-05-01,3113,17.0,803.63,20604.15,Medium,Mumbai,Soybean,3.3,Black,Yes,2024-03-10,Farmer_0015,9094244074,Yes,6.92,707,1150,20.9,3.06,943.3333333333334,0.9944139435441828,6243.681818181819,1804.4871794871797,-14.807692307692308,91.21868131868132,-172.822
FARM_0015,2024-06-01,3244,18.8,604.2,35550.17,Medium,Mumbai,Soybean,3.3,Black,Yes,2024-03-10,Farmer_0015,9094244074,Yes,7.02,344,838,21.9,3.95,983.0303030303032,1.0362604667064983,10772.778787878788,1804.4871794871797,-14.807692307692308,91.21868131868132,-63.254999999999995
FARM_0016,2024-01-01,4688,12.7,208.67,53594.58,Medium,Satara,Banana,4.2,Black,Yes,2024-01-28,Farmer_0016,9487026004,No,6.38,586,589,16.1,1.82,1116.190476190476,1.0148711604197522,12760.614285714286,2204.341967556253,-18.236263736263737,88.65315934065934,-138.814
FARM_0016,2024-02-01,4588,9.1,455.45,53681.31,Medium,Satara,Banana,4.2,Black,Yes,2024-01-28,Farmer_0016,9487026004,No,7.2,654,662,17.7,2.36,1092.3809523809523,0.9932228848135288,12781.264285714286,2204.341967556253,-18.236263736263737,88.65315934065934,-158.41199999999998
FARM_0016,2024-03-01,4629,15.6,558.76,35917.64,Medium,Satara,Banana,4.2,Black,Yes,2024-01-28,Farmer_0016,9487026004,No,6.98,743,652,17.9,1.6,1102.142857142857,1.0020986778120804,8551.819047619047,2204.341967556253,-18.236263736263737,88.65315934065934,-185.26000000000002
FARM_0016,2024-04-01,4679,11.9,738.01,49196.16,Medium,Satara,Banana,4.2,Black,Yes,2024-01-28,Farmer_0016,9487026004,No,7.15,520,691,17.7,1.72,1114.047619047619,1.0129228156151922,11713.371428571429,2204.341967556253,-18.236263736263737,88.65315934065934,-118.404
FARM_0016,2024-05-01,4682,9.1,595.54,29708.94,Medium,Satara,Banana,4.2,Black,Yes,2024-01-28,Farmer_0016,9487026004,No,6.97,444,739,22.6,3.23,1114.7619047619048,1.0135722638833788,7073.557142857142,2204.341967556253,-18.236263736263737,88.65315934065934,-93.191
FARM_0016,2024-06-01,4682,14.6,553.22,53029.39,Medium,Satara,Banana,4.2,Black,Yes,2024-01-28,Farmer_0016,9487026004,No,6.64,495,892,28.1,3.8,1114.7619047619048,1.0135722638833788,12626.045238095236,2204.341967556253,-18.236263736263737,88.65315934065934,-106.11999999999999
FARM_0017,2024-01-01,6307,9.7,809.21,61236.61,Medium,Jalgoan,Tomato,7.1,Clay,No,2024-02-08,Farmer_0017,9859185442,Yes,6.97,566,972,17.8,2.02,888.3098591549297,,8624.874647887324,1499.3375638446062,4.7032967032967035,,-132.07399999999998
FARM_0017,2024-02-01,6357,9.2,267.29,64878.36,Medium,Jalgoan,Tomato,7.1,Clay,No,2024-02-08,Farmer_0017,9859185442,Yes,7.23,558,389,24.3,2.42,895.3521126760564,,9137.797183098592,1499.3375638446062,4.7032967032967035,,-126.95400000000001
FARM_0017,2024-03-01,6342,9.0,989.31,52293.75,Medium,Jalgoan,Tomato,7.1,Clay,No,2024-02-08,Farmer_0017,9859185442,Yes,7.49,562,965,22.7,2.83,893.2394366197184,,7365.3169014084515,1499.3375638446062,4.7032967032967035,,-128.671
FARM_0017,2024-04-01,6413,12.4,850.24,74926.23,Medium,Jalgoan,Tomato,7.1,Clay,No,2024-02-08,Farmer_0017,9859185442,Yes,7.09,580,658,23.0,2.11,903.2394366197184,,10552.99014084507,1499.3375638446062,4.7032967032967035,,-134.167
FARM_0017,2024-05-01,6318,17.3,646.72,53989.41,Medium,Jalgoan,Tomato,7.1,Clay,No,2024-02-08,Farmer_0017,9859185442,Yes,6.77,386,720,16.8,3.73,889.8591549295775,,7604.142253521128,1499.3375638446062,4.7032967032967035,,-77.961
FARM_0017,2024-06-01,6368,18.9,288.96,57030.22,Medium,Jalgoan,Tomato,7.1,Clay,No,2024-02-08,Farmer_0017,9859185442,Yes,6.68,853,1026,26.8,2.75,896.9014084507043,,8032.425352112677,1499.3375638446062,4.7032967032967035,,-214.35500000000002
FARM_0018,2024-01-01,1758,8.7,295.05,11787.67,Medium,Pune,Banana,1.6,Sandy,Yes,2024-02-11,Farmer_0018,9539128859,Yes,7.02,470,1154,21.5,1.82,1098.75,0.9990137985381936,7367.29375,2167.6236263736264,51.8021978021978,87.71343406593407,-101.854
FARM_0018,2024-02-01,1731,15.8,796.84,16444.87,Medium,Pune,Banana,1.6,Sandy,Yes,2024-02-11,Farmer_0018,9539128859,Yes,7.16,468,573,24.7,2.93,1081.875,0.9836705832022828,10278.04375,2167.6236263736264,51.8021978021978,87.71343406593407,-99.64099999999999
FARM_0018,2024-03-01,1749,11.4,894.88,12840.41,Medium,Pune,Banana,1.6,Sandy,Yes,2024-02-11,Farmer_0018,9539128859,Yes,6.58,684,719,17.8,2.21,1093.125,0.9938993934262234,8025.256249999999,2167.6236263736264,51.8021978021978,87.71343406593407,-167.41699999999997
FARM_0018,2024-04-01,1800,19.6,209.72,21274.69,Medium,Pune,Banana,1.6,Sandy,Yes,2024-02-11,Farmer_0018,9539128859,Yes,6.85,607,683,21.2,3.96,1125.0,1.022881022394055,13296.681249999998,2167.6236263736264,51.8021978021978,87.71343406593407,-142.43200000000002
FARM_0018,2024-05-01,1782,8.9,643.08,21055.78,Medium,Pune,Banana,1.6,Sandy,Yes,2024-02-11,Farmer_0018,9539128859,Yes,6.93,463,734,17.6,3.17,1113.75,1.0126522121701145,13159.8625,2167.6236263736264,51.8021978021978,87.71343406593407,-100.90899999999999
FARM_0018,2024-06-01,1761,14.3,703.52,17917.28,Medium,Pune,Banana,1.6,Sandy,Yes,2024-02-11,Farmer_0018,9539128859,Yes,7.23,614,1000,23.6,2.2,1100.625,1.0007186002421835,11198.3,2167.6236263736264,51.8021978021978,87.71343406593407,-144.1
FARM_0019,2024-01-01,2825,15.0,920.93,17720.32,Medium,Satara,Tomato,2.9,Loamy,Yes,2024-01-23,Farmer_0019,9983495847,No,6.8,685,697,22.6,2.11,974.1379310344828,1.082321328796877,6110.455172413793,1502.3796892762412,-6.9010989010989015,88.68876373626374,-165.827
FARM_0019,2024-02-01,2533,11.4,960.33,28728.23,Medium,Satara,Tomato,2.9,Loamy,Yes,2024-01-23,Farmer_0019,9983495847,No,6.46,638,669,19.3,2.95,873.448275862069,0.9704495312716775,9906.286206896551,1502.3796892762412,-6.9010989010989015,88.68876373626374,-152.79500000000002
FARM_0019,2024-03-01,2828,11.3,350.5,24836.03,Medium,Satara,Tomato,2.9,Loamy,Yes,2024-01-23,Farmer_0019,9983495847,No,6.98,418,719,20.0,1.84,975.1724137931036,1.08347069657967,8564.14827586207,1502.3796892762412,-6.9010989010989015,88.68876373626374,-86.84799999999998
FARM_0019,2024-04-01,2529,12.2,666.92,16353.55,Medium,Satara,Tomato,2.9,Loamy,Yes,2024-01-23,Farmer_0019,9983495847,No,7.01,750,734,18.8,3.2,872.0689655172414,0.96891704089462,5639.1551724137935,1502.3796892762412,-6.9010989010989015,88.68876373626374,-186.51999999999998
FARM_0019,2024-05-01,2644,11.7,851.04,26726.58,Medium,Satara,Tomato,2.9,Loamy,Yes,2024-01-23,Farmer_0019,9983495847,No,7.16,816,355,20.2,3.82,911.7241379310344,1.0129761392350238,9216.06206896552,1502.3796892762412,-6.9010989010989015,88.68876373626374,-205.57399999999998
FARM_0019,2024-06-01,2797,10.0,928.74,30585.82,Medium,Satara,Tomato,2.9,Loamy,Yes,2024-01-23,Farmer_0019,9983495847,No,6.76,655,729,29.1,1.95,964.4827586206897,1.0715938961574742,10546.83448275862,1502.3796892762412,-6.9010989010989015,88.68876373626374,-154.275
FARM_0020,2024-01-01,8997,19.2,892.85,56422.99,Medium,Mumbai,Banana,8.3,Sandy,Yes,2024-03-10,Farmer_0020,9049095640,Yes,7.03,576,1083,17.1,3.49,1083.9759036144578,0.9855807827019344,6797.950602409638,2196.746987951807,27.0,88.76365384615384,-134.91299999999998
FARM_0020,2024-02-01,9313,8.3,501.17,101170.1,Medium,Mumbai,Banana,8.3,Sandy,Yes,2024-03-10,Farmer_0020,9049095640,Yes,7.08,526,763,17.5,3.54,1122.048192771084,1.0201971578640785,12189.168674698794,2196.746987951807,27.0,88.76365384615384,-119.738
FARM_0020,2024-03-01,8958,19.6,873.7,98806.49,Medium,Mumbai,Banana,8.3,Sandy,Yes,2024-03-10,Farmer_0020,9049095640,Yes,7.09,911,1024,20.9,3.54,1079.2771084337348,0.981308508552176,11904.396385542168,2196.746987951807,27.0,88.76365384615384,-233.878
FARM_0020,2024-04-01,9265,13.6,531.86,70788.7,Medium,Mumbai,Banana,8.3,Sandy,Yes,2024-03-10,Farmer_0020,9049095640,Yes,6.9,294,648,21.9,2.25,1116.2650602409635,1.0149389742951451,8528.759036144576,2196.746987951807,27.0,88.76365384615384,-48.765
FARM_0020,2024-05-01,9130,17.2,955.81,101323.68,Medium,Mumbai,Banana,8.3,Sandy,Yes,2024-03-10,Farmer_0020,9049095640,Yes,7.01,851,915,20.8,2.86,1100.0,1.0001503330075203,12207.672289156624,2196.746987951807,27.0,88.76365384615384,-216.12199999999999
FARM_0020,2024-06-01,9134,11.0,560.44,61882.45,Medium,Mumbai,Banana,8.3,Sandy,Yes,2024-03-10,Farmer_0020,9049095640,Yes,6.93,635,1004,16.8,3.85,1100.4819277108434,1.000588514971598,7455.716867469879,2196.746987951807,27.0,88.76365384615384,-152.625
FARM_0021,2024-01-01,2772,10.7,737.36,26912.71,Medium,Jalgoan,Sugarcane,2.3,Black,Yes,2024-03-20,Farmer_0021,9594596612,No,6.56,771,917,24.3,2.83,1205.217391304348,1.0053062975305374,11701.178260869565,2507.7639751552797,-17.857142857142858,88.86142857142858,-190.731
FARM_0021,2024-02-01,2811,12.3,290.85,28192.75,Medium,Jalgoan,Sugarcane,2.3,Black,Yes,2024-03-20,Farmer_0021,9594596612,No,6.88,627,899,17.3,2.28,1222.1739130434785,1.0194502173009885,12257.717391304348,2507.7639751552797,-17.857142857142858,88.86142857142858,-150.496
FARM_0021,2024-03-01,2915,14.2,881.75,27142.85,Medium,Jalgoan,Sugarcane,2.3,Black,Yes,2024-03-20,Farmer_0021,9594596612,No,7.25,471,864,26.4,3.69,1267.3913043478262,1.0571673366888583,11801.239130434782,2507.7639751552797,-17.857142857142858,88.86142857142858,-99.633
FARM_0021,2024-04-01,2771,14.7,901.32,23334.31,Medium,Jalgoan,Sugarcane,2.3,Black,Yes,2024-03-20,Farmer_0021,9594596612,No,6.86,755,747,16.7,3.62,1204.7826086956522,1.0049436329210384,10145.352173913045,2507.7639751552797,-17.857142857142858,88.86142857142858,-188.73399999999998
FARM_0021,2024-05-01,2824,16.4,370.37,19254.68,Medium,Jalgoan,Sugarcane,2.3,Black,Yes,2024-03-20,Farmer_0021,9594596612,No,6.92,453,761,18.4,3.31,1227.8260869565215,1.024164857224472,8371.6,2507.7639751552797,-17.857142857142858,88.86142857142858,-97.547
FARM_0021,2024-06-01,2896,8.2,480.47,27626.41,Medium,Jalgoan,Sugarcane,2.3,Black,Yes,2024-03-20,Farmer_0021,9594596612,No,7.11,730,1121,25.4,2.86,1259.1304347826087,1.0502767091083822,12011.482608695653,2507.7639751552797,-17.857142857142858,88.86142857142858,-177.982
FARM_0022,2024-01-01,4801,18.8,478.6,43611.98,Medium,Satara,Sugarcane,4.1,Sandy,No,2024-01-02,Farmer_0022,9521349822,Yes,6.77,413,494,21.9,3.87,1170.9756097560976,,10637.068292682929,2485.691503618333,58.66483516483517,,-83.97899999999998
FARM_0022,2024-02-01,4716,17.4,517.23,45898.57,Medium,Satara,Sugarcane,4.1,Sandy,No,2024-01-02,Farmer_0022,9521349822,Yes,7.45,641,624,22.6,3.03,1150.2439024390244,,11194.773170731709,2485.691503618333,58.66483516483517,,-152.351
FARM_0022,2024-03-01,4749,13.5,984.03,42530.66,Medium,Satara,Sugarcane,4.1,Sandy,No,2024-01-02,Farmer_0022,9521349822,Yes,7.03,708,946,25.6,1.88,1158.2926829268297,,10373.331707317077,2485.691503618333,58.66483516483517,,-171.596
FARM_0022,2024-04-01,4914,11.9,706.72,36564.45,Medium,Satara,Sugarcane,4.1,Sandy,No,2024-01-02,Farmer_0022,9521349822,Yes,7.07,882,1119,21.4,3.34,1198.536585365854,,8918.158536585366,2485.691503618333,58.66483516483517,,-225.03799999999998
FARM_0022,2024-05-01,4956,10.2,476.53,56402.9,Medium,Satara,Sugarcane,4.1,Sandy,No,2024-01-02,Farmer_0022,9521349822,Yes,6.7,581,861,23.9,2.5,1208.7804878048782,,13756.804878048782,2485.691503618333,58.66483516483517,,-133.98999999999998
FARM_0022,2024-06-01,4826,13.7,734.05,33945.69,Medium,Satara,Sugarcane,4.1,Sandy,No,2024-01-02,Farmer_0022,9521349822,Yes,7.33,576,764,27.0,1.51,1177.0731707317077,,8279.436585365855,2485.691503618333,58.66483516483517,,-131.54699999999997
FARM_0023,2024-01-01,10506,10.1,270.96,70640.4,Medium,Pune,Sugarcane,8.8,Clay,Yes,2024-01-24,Farmer_0023,9545624739,Yes,6.7,351,1014,20.2,2.37,1193.8636363636365,0.9958358057961264,8027.31818181818,2501.0982767232763,-9.664835164835164,89.58810439560439,-66.509
FARM_0023,2024-02-01,10480,13.5,365.07,85785.29,Medium,Pune,Sugarcane,8.8,Clay,Yes,2024-01-24,Farmer_0023,9545624739,Yes,7.02,549,1183,18.4,2.63,1190.9090909090908,0.9933713349270328,9748.328409090907,2501.0982767232763,-9.664835164835164,89.58810439560439,-126.55099999999999
FARM_0023,2024-03-01,10756,8.5,839.53,105058.18,Medium,Pune,Sugarcane,8.8,Clay,Yes,2024-01-24,Farmer_0023,9545624739,Yes,6.93,559,310,28.7,2.41,1222.2727272727273,1.0195326410758745,11938.429545454544,2501.0982767232763,-9.664835164835164,89.58810439560439,-125.49699999999999
FARM_0023,2024-04-01,10563,9.0,898.86,121741.05,Medium,Pune,Sugarcane,8.8,Clay,Yes,2024-01-24,Farmer_0023,9545624739,Yes,6.98,877,1075,15.2,3.16,1200.340909090909,1.001238684239909,13834.210227272726,2501.0982767232763,-9.664835164835164,89.58810439560439,-226.07199999999997
FARM_0023,2024-05-01,10548,17.7,798.61,74965.97,Medium,Pune,Sugarcane,8.8,Clay,Yes,2024-01-24,Farmer_0023,9545624739,Yes,6.92,434,1364,16.0,3.37,1198.6363636363635,0.999816874123124,8518.860227272728,2501.0982767232763,-9.664835164835164,89.58810439560439,-92.789
FARM_0023,2024-06-01,10537,10.5,496.38,93854.51,Medium,Pune,Sugarcane,8.8,Clay,Yes,2024-01-24,Farmer_0023,9545624739,Yes,7.02,629,821,18.1,1.98,1197.3863636363635,0.9987742133708152,10665.285227272723,2501.0982767232763,-9.664835164835164,89.58810439560439,-150.86599999999999
FARM_0024,2024-01-01,2728,13.6,797.98,16968.43,Medium,Pune,Sugarcane,2.4,Clay,No,2024-01-17,Farmer_0024,9131233989,No,6.99,518,707,26.6,2.63,1136.6666666666667,,7070.179166666667,2508.3218864468863,-19.97252747252747,,-113.97099999999999
FARM_0024,2024-02-01,3016,11.0,770.68,34295.66,Medium,Pune,Sugarcane,2.4,Clay,No,2024-01-17,Farmer_0024,9131233989,No,7.03,202,1068,21.0,2.9,1256.6666666666667,,14289.858333333335,2508.3218864468863,-19.97252747252747,,-21.329999999999995
FARM_0024,2024-03-01,3187,9.3,557.93,29306.71,Medium,Pune,Sugarcane,2.4,Clay,No,2024-01-17,Farmer_0024,9131233989,No,6.9,544,568,24.7,2.52,1327.9166666666667,,12211.129166666668,2508.3218864468863,-19.97252747252747,,-122.564
FARM_0024,2024-04-01,2991,10.9,415.39,24716.74,Medium,Pune,Sugarcane,2.4,Clay,No,2024-01-17,Farmer_0024,9131233989,No,6.77,740,1104,15.4,2.05,1246.25,,10298.641666666668,2508.3218864468863,-19.97252747252747,,-185.225
FARM_0024,2024-05-01,2815,9.4,912.42,26915.78,Medium,Pune,Sugarcane,2.4,Clay,No,2024-01-17,Farmer_0024,9131233989,No,7.22,430,745,24.8,2.1,1172.9166666666667,,11214.908333333333,2508.3218864468863,-19.97252747252747,,-88.45
FARM_0024,2024-06-01,2771,16.1,831.34,24913.1,Medium,Pune,Sugarcane,2.4,Clay,No,2024-01-17,Farmer_0024,9131233989,No,7.15,563,775,25.8,3.64,1154.5833333333337,,10380.458333333334,2508.3218864468863,-19.97252747252747,,-127.48800000000001
FARM_0025,2024-01-01,2047,15.0,796.35,17583.64,Medium,Nashik,Sugarcane,1.7,Loamy,Yes,2024-03-05,Farmer_0025,9583885424,No,6.89,773,633,19.4,3.74,1204.1176470588236,1.0043889694006287,10343.317647058824,2483.6360698125404,27.818681318681318,89.21076923076923,-193.018
FARM_0025,2024-02-01,1953,9.5,427.02,15972.6,Medium,Nashik,Sugarcane,1.7,Loamy,Yes,2024-03-05,Farmer_0025,9583885424,No,7.18,648,599,21.3,3.73,1148.8235294117646,0.9582665643573168,9395.64705882353,2483.6360698125404,27.818681318681318,89.21076923076923,-154.761
FARM_0025,2024-03-01,2132,12.3,989.21,20541.07,Medium,Nashik,Sugarcane,1.7,Loamy,Yes,2024-03-05,Farmer_0025,9583885424,No,6.84,757,709,23.9,2.17,1254.1176470588236,1.046095399492985,12082.982352941175,2483.6360698125404,27.818681318681318,89.21076923076923,-186.88899999999998
FARM_0025,2024-04-01,2230,10.8,281.43,15425.26,Medium,Nashik,Sugarcane,1.7,Loamy,Yes,2024-03-05,Farmer_0025,9583885424,No,6.58,407,1200,23.3,2.59,1311.764705882353,1.0941804600700544,9073.682352941178,2483.6360698125404,27.818681318681318,89.21076923076923,-82.003
FARM_0025,2024-05-01,1974,10.2,428.08,13897.44,Medium,Nashik,Sugarcane,1.7,Loamy,Yes,2024-03-05,Farmer_0025,9583885424,No,7.06,585,741,28.0,2.72,1161.1764705882354,0.968570505909546,8174.964705882354,2483.6360698125404,27.818681318681318,89.21076923076923,-133.484
FARM_0025,2024-06-01,1991,18.8,264.19,18211.81,Medium,Nashik,Sugarcane,1.7,Loamy,Yes,2024-03-05,Farmer_0025,9583885424,No,7.12,617,880,21.4,1.56,1171.1764705882354,0.9769117919280174,10712.829411764707,2483.6360698125404,27.818681318681318,89.21076923076923,-146.072
FARM_0026,2024-01-01,6507,9.3,518.28,76892.06,Medium,Nashik,Sugarcane,5.4,Loamy,No,2024-03-10,Farmer_0026,9244186543,Yes,7.09,343,580,17.1,3.59,1205.0,,14239.270370370368,2500.430402930403,-2.3241758241758244,,-64.98299999999999
FARM_0026,2024-02-01,6474,18.4,853.66,48861.98,Medium,Nashik,Sugarcane,5.4,Loamy,No,2024-03-10,Farmer_0026,9244186543,Yes,7.22,602,919,17.6,2.18,1198.888888888889,,9048.514814814816,2500.430402930403,-2.3241758241758244,,-142.906
FARM_0026,2024-03-01,6530,19.2,645.41,61575.79,Medium,Nashik,Sugarcane,5.4,Loamy,No,2024-03-10,Farmer_0026,9244186543,Yes,7.06,453,931,24.8,3.57,1209.2592592592591,,11402.924074074072,2500.430402930403,-2.3241758241758244,,-94.90899999999999
FARM_0026,2024-04-01,6382,11.4,815.59,45454.28,Medium,Nashik,Sugarcane,5.4,Loamy,No,2024-03-10,Farmer_0026,9244186543,Yes,6.49,638,1046,24.0,3.16,1181.8518518518515,,8417.459259259258,2500.430402930403,-2.3241758241758244,,-150.852
FARM_0026,2024-05-01,6403,14.1,393.93,42829.8,Medium,Nashik,Sugarcane,5.4,Loamy,No,2024-03-10,Farmer_0026,9244186543,Yes,6.45,408,725,17.5,3.35,1185.7407407407406,,7931.444444444444,2500.430402930403,-2.3241758241758244,,-84.395
FARM_0026,2024-06-01,6299,15.3,430.9,59761.32,Medium,Nashik,Sugarcane,5.4,Loamy,No,2024-03-10,Farmer_0026,9244186543,Yes,7.01,628,698,18.7,2.47,1166.4814814814813,,11066.91111111111,2500.430402930403,-2.3241758241758244,,-150.179
FARM_0027,2024-01-01,3323,14.4,241.46,26649.22,Medium,Mumbai,Tomato,3.7,Black,Yes,2024-03-09,Farmer_0027,9717090245,Yes,6.72,397,654,23.5,2.69,898.108108108108,0.9978479740939356,7202.491891891892,1504.0154440154438,-14.857142857142858,88.20708791208791,-78.89299999999999
FARM_0027,2024-02-01,3208,9.6,250.7,38302.75,Medium,Mumbai,Tomato,3.7,Black,Yes,2024-03-09,Farmer_0027,9717090245,Yes,7.32,673,886,26.0,2.04,867.027027027027,0.963315167286592,10352.094594594591,1504.0154440154438,-14.857142857142858,88.20708791208791,-160.888
FARM_0027,2024-03-01,3430,11.1,745.2,36225.49,Medium,Mumbai,Tomato,3.7,Black,Yes,2024-03-09,Farmer_0027,9717090245,Yes,6.83,618,1362,20.0,3.43,927.027027027027,1.0299784986885945,9790.672972972972,1504.0154440154438,-14.857142857142858,88.20708791208791,-146.371
FARM_0027,2024-04-01,3272,15.1,577.26,27717.26,Medium,Mumbai,Tomato,3.7,Black,Yes,2024-03-09,Farmer_0027,9717090245,Yes,6.97,594,1204,25.3,2.59,884.3243243243243,0.9825334249880704,7491.151351351351,1504.0154440154438,-14.857142857142858,88.20708791208791,-137.303
FARM_0027,2024-05-01,3387,18.0,972.02,22847.97,Medium,Mumbai,Tomato,3.7,Black,Yes,2024-03-09,Farmer_0027,9717090245,Yes,7.21,515,976,19.1,2.98,915.4054054054054,1.0170662317954138,6175.127027027027,1504.0154440154438,-14.857142857142858,88.20708791208791,-115.966
FARM_0027,2024-06-01,3309,16.8,950.67,23452.2,Medium,Mumbai,Tomato,3.7,Black,Yes,2024-03-09,Farmer_0027,9717090245,Yes,7.29,490,800,28.8,1.84,894.3243243243243,0.9936439802217372,6338.4324324324325,1504.0154440154438,-14.857142857142858,88.20708791208791,-104.928
FARM_0028,2024-01-01,5803,14.9,873.46,39684.59,Medium,Satara,Soybean,6.1,Loamy,Yes,2024-02-29,Farmer_0028,9366111184,No,6.98,693,885,28.1,3.33,951.311475409836,1.0028240944888305,6505.670491803278,1798.6578994775718,8.186813186813186,88.18961538461538,-165.661
FARM_0028,2024-02-01,5779,17.5,361.3,40348.61,Medium,Satara,Soybean,6.1,Loamy,Yes,2024-02-29,Farmer_0028,9366111184,No,6.6,683,1066,25.4,3.62,947.377049180328,0.9986766227901,6614.5262295081975,1798.6578994775718,8.186813186813186,88.18961538461538,-163.654
FARM_0028,2024-03-01,5834,16.0,618.45,47564.5,Medium,Satara,Soybean,6.1,Loamy,Yes,2024-02-29,Farmer_0028,9366111184,No,6.98,350,935,17.7,2.92,956.3934426229508,1.0081812454330237,7797.459016393443,1798.6578994775718,8.186813186813186,88.18961538461538,-67.044
FARM_0028,2024-04-01,5752,18.5,513.96,62694.48,Medium,Satara,Soybean,6.1,Loamy,Yes,2024-02-29,Farmer_0028,9366111184,No,7.06,437,1060,28.9,3.93,942.9508196721312,0.9940107171290284,10277.783606557376,1798.6578994775718,8.186813186813186,88.18961538461538,-88.36099999999999
FARM_0028,2024-05-01,5591,13.6,441.1,58625.3,Medium,Satara,Soybean,6.1,Loamy,Yes,2024-02-29,Farmer_0028,9366111184,No,6.99,702,855,19.8,3.57,916.5573770491804,0.9661880944833792,9610.704918032789,1798.6578994775718,8.186813186813186,88.18961538461538,-171.609
FARM_0028,2024-06-01,5694,14.0,385.77,64897.07,Medium,Satara,Soybean,6.1,Loamy,Yes,2024-02-29,Farmer_0028,9366111184,No,7.01,614,757,18.5,1.8,933.4426229508198,0.9839876605237636,10638.86393442623,1798.6578994775718,8.186813186813186,88.18961538461538,-146.26
FARM_0029,2024-01-01,9102,18.9,699.39,60996.04,Medium,Satara,Banana,8.2,Sandy,Yes,2024-02-19,Farmer_0029,9744053251,Yes,7.07,528,1101,16.0,2.29,1110.0,1.0092426087621342,7438.541463414635,2200.1581345483787,-1.2967032967032968,86.8590934065934,-121.313
FARM_0029,2024-02-01,8798,19.3,702.17,70467.0,Medium,Satara,Banana,8.2,Sandy,Yes,2024-02-19,Farmer_0029,9744053251,Yes,6.73,817,889,19.8,3.06,1072.9268292682927,0.9755346596230782,8593.536585365855,2200.1581345483787,-1.2967032967032968,86.8590934065934,-206.262
